PUBLICATION_DATE,UNIQUE_ID,WGT_TP,UID,SITE_ID,VISIT_NO,IND_DOMAIN,DSGN_CYCLE,PSTL_CODE,AG_ECO9,AG_ECO9_NM,AG_ECO3,AG_ECO3_NM,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MIS_BASIN,MIS_BAS_NM,MISS_BASIN,OWN_NARS,FED_NONFED,LAT_DD83,LON_DD83,XCOORD,YCOORD,AREA_CAT6,LAKE_ORGN,URBN_NLA22,URBN_NLA17,URBN_NLA07,FRAME07,FRAME12,FRAME17,TNT_CAT,ACID_COND,ATZ_DETECT,ATZ_EPA_COND_3.4,BENT_MMI_COND_2017,CHLA_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,MICX_DETECT,MICX_EPA_COND,DIS_O2_CLS,PTL_COND,NTL_COND,TROPHIC_STATE,ENT_1X_STV_COND,DRAWDOWN_COND,DRAWDOWN_COND_2CAT_2017,RDIS_COND,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,ZOOP_MMI_COND_2017,ANC_MDL,ANC_NARS_FLAG,ANC_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,ATRAZINE_RESULT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,COND_MDL,COND_NARS_FLAG,COND_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,CYLSPER_RESULT,DO_SURF,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,ENTEROCOCCI_NARS_FLAG,ENTEROCOCCI_RESULT,LitCvrQc3OE,LitRipCvrQc3OE,MICX_MDL,MICX_NARS_FLAG,MICX_RESULT,MMI_BENT,MMI_ZOOP_2017,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,RDis_IX,RVegQc3OE,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT
8/15/2024,NLA_KY-10003,6.641039699,6284,NLA12_KY-101,1,CORE,2012,KY,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,36.67911865,-83.71182785,1084951.704,-21739.58822,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Small,Not Large,Fair,Fair,Poor,Good,Good,NA,NA,167.9,0.046,ND,NA,0,0,0.5,NA,1.16,NA,NA,33.1,NA,NA,NA,7.7,0.1,NA,1.09,NA,NA,0.234347498,0.613298755,0.1,ND,NA,45.7,89.13,0.01,NA,0.136,2,NA,16,0.636842105,1.129814072,0.09,NA,6.42
8/15/2024,NLA_KY-10024,6.254347076,6285,NLA12_KY-107,1,CORE,2012,KY,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,DOD,Federal,37.69858857,-84.22950013,1025371.318,85837.29861,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Fair,Good,Good,Poor,Poor,NA,NA,1590,0.046,ND,NA,0,0,0.5,NA,44.26666667,NA,NA,218,NA,NA,NA,10.56666667,0.1,NA,3.64,NA,NA,1.057421628,0.840016783,0.1,ND,NA,31.1,50.07,0.01,NA,0.823,2,NA,50,0.445075758,0.59488302,0.09,NA,9.653
8/15/2024,NLA_NC-10029,754.9527842,6286,NLA12_NC-107,1,CORE,2012,NC,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.34715726,-78.62163532,1557223.376,-98357.11577,"(1,4]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Good,Good,Hypereutrophic,NA,Small,Not Large,Fair,Poor,Fair,Fair,Good,NA,NA,165.4,0.046,ND,NA,0,0,0.5,NA,31.2,NA,NA,52,NA,NA,NA,8.116666667,0.1,NA,6.73,NA,NA,0.426438518,0.446650914,0.1,L,0.13185,39.6,66.85,0.01,NA,0.658,2,NA,26,0.472727273,0.441083824,0.09,NA,1.66
8/15/2024,NLA_GA-10009,623.73549,6293,NLA12_GA-101,1,CORE,2012,GA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,31.05990761,-81.41324075,1382394.837,-613355.7414,"(4,10]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Good,NA,NA,Detected,At or Below Benchmark,Fair,Poor,Poor,Mesotrophic,NA,Small,Not Large,Fair,Poor,Poor,Poor,Fair,NA,NA,2330,0.046,ND,NA,0,0,0.5,NA,6.896,NA,NA,56930,NA,NA,NA,4.128,0.1,H,10.65,NA,NA,0.222769138,0.242273836,0.1,NA,0.56993,20,58.63,0.01,NA,1.033,2,NA,112,0.65,0.343112107,0.09,NA,2551.477
8/15/2024,NLA_AL-10029,8.878599516,6300,NLA12_AL-101,1,CORE,2012,AL,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,33.29204144,-87.3913824,795432.2047,-434840.7895,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Poor,Eutrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Fair,NA,NA,1200,0.046,ND,NA,NA,NA,0.5,NA,18,NA,NA,299,NA,NA,NA,9.9,0.1,NA,2.17,NA,NA,NA,NA,0.1,ND,NA,35.9,69.8,0.01,NA,0.505,2,NA,30,NA,NA,0.09,NA,72.989
8/15/2024,NLA_KY-10004,6.641039699,6303,NLA12_KY-103,1,CORE,2012,KY,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.48626189,-82.87261725,1130704.327,188760.521,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Not Assessed,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Good,Not Assessed,NA,Small,Not Large,Fair,Poor,Poor,Fair,Good,NA,NA,315.2,0.046,ND,NA,0,0,NA,NA,NA,NA,NA,82.3,NA,NA,NA,7.666666667,0.1,NA,2.25,NA,NA,0.139603617,0.504148172,0.1,ND,NA,75.4,82.42,0.01,NA,0.166,2,NA,22,0.582125604,0.808097296,0.09,NA,17.365
8/15/2024,NLA_OK-10111,75.98094317,6318,NLA12_OK-293,1,CORE,2012,OK,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.44629551,-99.28949259,-295967.6502,-224917.8452,"(10,20]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Large,Large,Good,Poor,Poor,Poor,Fair,NA,NA,5390,0.046,L,0.14,23.5,2.78,NA,NA,74.2,NA,NA,587,NA,NA,NA,11.025,0.061,NA,18.9,NA,NA,0.051110444,0.033121143,0.1,NA,1.09731,45.6,32.23,NA,NA,2.8,4,NA,834,0.095454546,0.022317606,0.894,NA,41.8
8/15/2024,NLA_NM-10054,4.623644549,6319,NLA12_NM-132,1,CORE,2012,NM,WMT,Western Mountains,WMTNS,West,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,36.83163302,-104.2263032,-725961.1201,-43454.6044,"(20,50]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Small,Not Large,Poor,Poor,Good,Poor,Poor,NA,NA,3512,0.046,ND,NA,2.15,0.78,0.5,NA,23.521,NA,NA,458,NA,NA,NA,7.033333333,0.1,NA,4.63,NA,NA,1.899651497,0.519188677,0.1,L,0.11607,50.9,37.17,0.01,NA,1.231,2,NA,231,0.91861096,0.19254165,0.09,NA,77.088
8/15/2024,NLA_SC-10010,230.9292312,6320,NLA12_SC-104,1,CORE,2012,SC,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,34.35717311,-81.7628833,1294619.375,-254727.3657,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Not Assessed,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Poor,Not Assessed,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Poor,NA,S,234.3,0.046,ND,NA,NA,NA,NA,NA,NA,NA,S,41.6,NA,NA,NA,2.653333333,0.1,S,14.14,NA,NA,NA,NA,0.1,ND,NA,14,55.75,0.01,S,1.204,2,S,71,NA,NA,0.09,S,3.155
8/15/2024,NLA_SC-10011,78.12931676,6321,NLA12_SC-105,1,CORE,2012,SC,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,DOD,Federal,34.00001889,-80.9279379,1376228.73,-282444.8759,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Fair,Eutrophic,NA,Small,Not Large,Poor,Poor,Fair,Poor,Good,NA,S,194,0.046,ND,NA,0.1,0.01,0.5,NA,29.33333333,NA,S,36.8,NA,NA,NA,9.06,0.1,S,3.18,NA,NA,0.461025115,0.352739316,0.1,NA,0.1753,61.3,74.53,0.01,S,0.838,2,S,61,0.774686717,0.189756481,0.09,S,2.612
8/15/2024,NLA_SC-10018,78.12931676,6325,NLA12_SC-112,1,CORE,2012,SC,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,33.67943225,-81.34046836,1344367.826,-323733.2721,"(4,10]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Not Assessed,Good,Good,Mesotrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Fair,NA,S,92.3,0.046,ND,NA,NA,NA,0.5,NA,2.605714286,NA,S,14.26,NA,NA,NA,NA,0.1,S,1.72,NA,NA,NA,NA,0.1,ND,NA,73.3,55.77,0.01,S,0.3,2,S,12,NA,NA,0.09,S;ND,0.054
8/15/2024,NLA_SC-10014,78.12931676,6326,NLA12_SC-108,1,CORE,2012,SC,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,33.57494811,-81.88510289,1296523.639,-342838.5335,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Medium,Not Large,Fair,Good,Good,Fair,Good,NA,NA,111.3,0.046,ND,NA,2.7,0.383333333,0.5,NA,11.49333333,NA,NA,23.2,NA,NA,NA,5.7,0.1,NA,2.63,NA,NA,2.248730888,1.556073958,0.1,ND,NA,57.9,73.55,0.01,NA,0.498,2,NA,32,0.277187948,0.56868768,0.09,NA,0.409
8/15/2024,NLA_NM-10074,2.343534655,6341,NLA12_NM-152,1,CORE,2012,NM,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,36.17599422,-104.8160803,-784667.4007,-111916.8172,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Good,NA,NA,Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Large,Large,Poor,Poor,Fair,Poor,Poor,NA,S,9834,0.046,ND,NA,9.9,1.24,0.5,NA,12.88,NA,S,898,NA,NA,NA,8.15,0.1,S,18.45,NA,NA,0.26577431,0.179217646,0.1,NA,0.16781,23.9,0.3,0.01,S,1.511,2,S,256,0.921752739,0.127822643,0.09,S,27.272
8/15/2024,NLA_CO-10027,69.77860171,6342,NLA12_CO-110,1,CORE,2012,CO,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10L,Lower Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,39.99496234,-105.112227,-769973.6402,316569.4933,"(10,20]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Fair,Fair,Eutrophic,NA,Large,Large,Fair,Poor,Fair,Poor,Good,NA,NA,3267,0.046,ND,NA,29.02,1.53,0.5,NA,15.62,NA,NA,628,NA,NA,NA,8.2,0.1,NA,6.1,NA,NA,0.265268266,0.143428412,0.1,NA,0.18316,24.4,41.8,0.01,NA,0.824,2,NA,43,0.627700775,0.067865562,0.09,NA,97.646
8/15/2024,NLA_ND-10043,86.07891921,6344,NLA12_ND-101,1,CORE,2012,ND,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_08,H09,Souris-Red-Rainy Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,46.09722632,-97.23724726,-95834.66161,961487.8419,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Good,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Small,Not Large,Poor,Poor,Fair,Fair,Fair,NA,NA,6294,0.046,L,0.22,0,0,0.5,NA,13.44,NA,NA,887,NA,NA,NA,8.666666667,0.1,NA,11.77,NA,NA,0.409813247,0.315926252,0.1,NA,1.12003,19.8,32.72,0.01,NA,1.553,2,NA,414,0.949748744,0.328422155,0.09,NA,161.897
8/15/2024,NLA_KY-10026,29.92773475,6345,NLA12_KY-104,1,CORE,2012,KY,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,FWS,Federal,36.50433221,-89.33692644,590829.537,-90841.4352,"(4,10]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Good,Good,Good,Good,Poor,NA,S,3007,0.046,L,0.12,0,0,0.5,NA,133.14,NA,S,310,NA,NA,NA,5.05,0.1,S,17.83,NA,NA,1.177212918,1.327943043,0.1,L,0.12184,10,32,0.01,S,2.498,2,S,483,0.083333333,1.497085002,0.09,S,3.416
8/15/2024,NLA_KS-10065,82.08277488,6346,NLA12_KS-130,1,CORE,2012,KS,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_07,H10,Missouri Region,H10L,Lower Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.79840973,-94.76668793,106110.7424,146217.3846,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Fair,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Fair,Eutrophic,NA,Small,Not Large,Fair,Poor,Poor,Fair,Good,NA,NA,1958,0.046,L,1.92,0,0,0.5,NA,14.688,NA,NA,280,NA,NA,NA,10.028,0.1,NA,6.61,NA,NA,0.183289138,0.306279727,0.1,ND,NA,59.1,40.03,0.01,NA,0.968,2,NA,45,0.564705882,0.395890563,0.09,NA,18.475
8/15/2024,NLA_PA-10030,10.86247002,6347,NLA12_PA-108,1,CORE,2012,PA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_03,H02,Mid Atlantic Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,40.15293661,-74.79768626,1775556.734,496219.5123,>50,NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Small,Not Large,Fair,Fair,Good,Fair,Good,NA,NA,999.2,0.03,ND,NA,0,0,0.001,NA,5.2,NA,NA,296,NA,NA,NA,8.7,0.03664,Q,3.84,NA,NA,0.741972052,0.638489536,0.1,ND,NA,39.1,66.68,0.02214,NA,0.52,3.05,NA,16,0.467684816,0.566023513,0.07863,NA,24.91
8/15/2024,NLA_NC-10005,29.41641921,6359,NLA12_NC-105,1,CORE,2012,NC,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.18110441,-83.6799846,1109432.129,-187706.926,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Small,Not Large,Fair,Fair,Good,Fair,Good,NA,NA,128.8,0.046,ND,NA,0,0,0.5,NA,0.864,NA,NA,16.03,NA,NA,NA,8,0.1,NA,0.7,NA,NA,0.975123167,0.683713321,0.1,ND,NA,18.8,86.72,0.01,NA,0.041,2,NA,15,0.242857143,0.825185205,0.09,NA,0.657
8/15/2024,NLA_NM-10011,2.035206418,6361,NLA12_NM-105,1,CORE,2012,NM,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.7589017,-105.1444719,-818294.2725,-155644.9648,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Good,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Large,Large,Poor,Poor,Poor,Poor,Poor,NA,NA,4598,0.046,ND,NA,131.7,4.45,0.5,NA,8.586666667,NA,NA,880,NA,NA,NA,8.55,0.1,NA,18.96,NA,NA,0,0,0.1,L,0.10312,19.5,20.17,0.01,NA,1.348,2,NA,77,0.92248062,0,0.09,NA,170.107
8/15/2024,NLA_SD-10005,8.176787826,6362,NLA12_SD-101,1,CORE,2012,SD,NPL,Northern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,USACE,Federal,44.64709591,-100.7008666,-371952.7761,808849.3141,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Exclude,Target,Good,Not Detected,At or Below Benchmark,Not Assessed,Good,NA,NA,Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Poor,NA,NA,3139,0.046,ND,NA,20,2,0.5,NA,2.74,NA,NA,735,NA,NA,NA,10.73333333,0.1,NA,3.86,NA,NA,NA,NA,0.1,L,0.11759,NA,16.52,0.01,NA,0.348,2,NA,27,NA,NA,0.09,NA,214.591
8/15/2024,NLA_NM-10009,12.71462399,6372,NLA12_NM-104,1,CORE,2012,NM,XER,Xeric,WMTNS,West,Region_06,H12_13,Rio Grande-Texas-Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,BLM,Federal,35.97484061,-105.9169632,-884660.916,-124665.8248,"(20,50]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Small,Not Large,Poor,Good,Good,Good,Good,NA,NA,570.1,0.046,ND,NA,1.52,0.58,0.5,NA,4.52,NA,NA,66,NA,NA,NA,10.55,0.1,NA,2.93,NA,NA,2.429807474,1.835179941,0.1,ND,NA,43.4,66.12,0.01,NA,0.18,2,NA,30,0.752501646,1.570095434,0.09,NA,4.37
8/15/2024,NLA_KY-10041,24.93099065,6373,NLA12_KY-120,1,CORE,2012,KY,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,36.87545566,-88.49023699,662477.7178,-43795.80589,"(10,20]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Fair,Poor,Poor,Fair,Poor,NA,NA,453.2,0.046,L,3.54,0.7,0.3,0.5,NA,78.33333333,NA,NA,85,NA,NA,NA,7.225,0.1,NA,5.29,NA,NA,0.304036009,0.33375224,0.1,L,0.12,19.2,38.17,0.01,NA,1.254,2,NA,158,0.256840391,0.400037922,0.09,NA,8.818
8/15/2024,NLA_KY-10043,6.254347076,6374,NLA12_KY-122,1,CORE,2012,KY,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.20711945,-85.14063673,939860.4254,133010.3384,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Fair,Fair,Fair,Poor,Fair,NA,NA,1865,0.046,L,1.09,0,0,0.5,NA,48.54545455,NA,NA,234,NA,NA,NA,7.866666667,0.1,NA,2.99,NA,NA,0.562349161,0.617083904,0.1,L,0.10388,9,60.27,0.01,NA,1.03,2,NA,95,0.737234043,0.620356049,0.09,NA,12.528
8/15/2024,NLA_TN-10035,35.19611939,6381,NLA12_TN-114,1,CORE,2012,TN,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.53344258,-88.79381612,647135.8676,-195738.4107,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Fair,Poor,Eutrophic,NA,Small,Not Large,Poor,Poor,Fair,Fair,Good,NA,NA,611.5,0.046,L,0.16,0,0,0.5,NA,29.92,NA,NA,69.9,NA,NA,NA,5.763333333,0.1,NA,9.69,NA,NA,0.476020487,0.481534331,0.1,L,0.10465,24.8,59.65,0.01,NA,1.923,2,NA,50,0.838709677,0.529037235,0.09,NA,2.701
8/15/2024,NLA_TN-10017,42.92061447,6393,NLA12_TN-101,1,CORE,2012,TN,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.37136692,-86.38150478,864954.2675,-194618.1163,"(10,20]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Fair,NA,S,1246,0.046,ND,NA,NA,NA,0.5,NA,49.76,NA,S,130.2,NA,NA,NA,10.15,0.1,S,2.82,NA,NA,NA,NA,0.1,L,0.10293,33.9,63.22,0.01,S,0.991,2,S,129,NA,NA,0.09,S,3.302
8/15/2024,NLA_TN-10034,35.19611939,6394,NLA12_TN-113,1,CORE,2012,TN,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.2132032,-89.9349158,547100.1146,-238664.5195,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Fair,Fair,Good,Poor,Fair,NA,NA,729.4,0.046,ND,NA,0,0,0.5,NA,109.584,NA,NA,82.6,NA,NA,NA,7.453333333,0.1,NA,6.44,NA,NA,0.93941657,0.668299916,0.1,L,0.11936,35.9,54.95,0.01,NA,1.099,2,NA,120,0.64375,0.289033435,0.09,NA,1.884
8/15/2024,NLA_TN-10029,20.84305741,6395,NLA12_TN-108,1,CORE,2012,TN,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.67437636,-87.03244737,803401.768,-166574.8785,"(20,50]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Fair,NA,NA,1022,0.046,ND,NA,NA,NA,0.5,NA,69.6,NA,NA,114.3,NA,NA,NA,7.506666667,0.1,NA,4.39,NA,NA,NA,NA,0.1,ND,NA,34.5,63.82,0.01,NA,1.794,2,NA,628,NA,NA,0.09,NA,0.566
8/15/2024,NLA_KY-10009,19.19545981,6396,NLA12_KY-102,1,CORE,2012,KY,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,37.06736918,-87.66376146,733324.0555,-16297.38141,"(20,50]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Poor,NA,NA,Detected,At or Below Benchmark,Good,Fair,Fair,Eutrophic,NA,Large,Large,Fair,Poor,Poor,Poor,Poor,NA,NA,1207,0.046,ND,NA,7.1,2.5,0.5,NA,13.376,NA,NA,161.7,NA,NA,NA,7.6,0.1,NA,3.85,NA,NA,0.259459465,0.338689703,0.1,L,0.14259,48.8,54.55,0.01,NA,0.379,2,NA,25,0.69020979,0.301453021,0.09,NA,18.011
